asset,direction,signal_type,entry_date,exit_date,entry_price,exit_price,size,pnl_gross,cost,pnl_net,bars_held,exit_reason
NASDAQ,LONG,breakout,2024-10-14 14:00:00+00:00,2024-10-14 15:00:00+00:00,20671.75,20539.25,0.974704,-129.15,4.87,-134.02,1,stop_loss
NASDAQ,LONG,breakout,2024-10-17 09:00:00+00:00,2024-10-17 13:00:00+00:00,20493.25,20493.25,0.981886,0.0,4.91,-4.91,4,stop_loss
NASDAQ,LONG,breakout,2024-10-22 18:00:00+00:00,2024-10-23 08:00:00+00:00,20574.75,20488.75,0.977949,-84.1,4.89,-88.99,13,ma_cross
NASDAQ,LONG,breakout,2024-10-25 13:00:00+00:00,2024-10-25 17:00:00+00:00,20492.0,20540.75,0.981029,47.83,4.91,42.92,4,stop_loss
NASDAQ,LONG,breakout,2024-10-29 16:00:00+00:00,2024-10-30 11:00:00+00:00,20622.0,20714.75,0.975261,90.46,4.88,85.58,18,ma_cross
NASDAQ,LONG,breakout,2024-11-05 15:00:00+00:00,2024-11-07 09:00:00+00:00,20289.75,20940.5,0.992075,645.59,4.96,640.63,40,max_hold
NASDAQ,LONG,breakout,2024-11-07 15:00:00+00:00,2024-11-08 10:00:00+00:00,21108.75,21144.0,0.959653,33.83,4.8,29.03,18,ma_cross
NASDAQ,LONG,pullback,2024-11-18 16:00:00+00:00,2024-11-19 08:00:00+00:00,20680.75,20629.0,0.979794,-50.7,4.9,-55.6,15,ma_cross
NASDAQ,LONG,breakout,2024-11-19 19:00:00+00:00,2024-11-20 14:00:00+00:00,20784.75,20681.25,0.974357,-100.85,4.87,-105.72,18,stop_loss
NASDAQ,LONG,breakout,2024-12-02 15:00:00+00:00,2024-12-03 10:00:00+00:00,21153.0,21202.75,0.956395,47.58,4.78,42.8,18,ma_cross
NASDAQ,LONG,breakout,2024-12-03 21:00:00+00:00,2024-12-05 14:00:00+00:00,21278.75,21510.5,0.951145,220.43,4.76,215.67,39,ma_cross
NASDAQ,LONG,pullback,2024-12-05 17:00:00+00:00,2024-12-05 20:00:00+00:00,21530.5,21475.25,0.942027,-52.05,4.71,-56.76,3,ma_cross
NASDAQ,LONG,breakout,2024-12-06 16:00:00+00:00,2024-12-06 19:00:00+00:00,21619.75,21619.75,0.937613,0.0,4.69,-4.69,3,stop_loss
NASDAQ,LONG,breakout,2024-12-11 15:00:00+00:00,2024-12-12 09:00:00+00:00,21696.0,21734.0,0.934275,35.5,4.67,30.83,17,ma_cross
NASDAQ,LONG,breakout,2024-12-16 15:00:00+00:00,2024-12-17 07:00:00+00:00,21971.5,22043.75,0.92284,66.68,4.61,62.06,15,ma_cross
NASDAQ,LONG,breakout,2024-12-24 15:30:00+00:00,2024-12-26 10:00:00+00:00,21903.25,21903.25,0.926283,0.0,4.63,-4.63,8,stop_loss
NASDAQ,LONG,breakout,2025-01-28 18:00:00+00:00,2025-01-28 23:00:00+00:00,21544.75,21544.75,0.941653,0.0,4.71,-4.71,4,stop_loss
NASDAQ,LONG,breakout,2025-01-31 02:00:00+00:00,2025-01-31 18:00:00+00:00,21775.25,21775.25,0.931642,0.0,4.66,-4.66,16,stop_loss
NASDAQ,LONG,pullback,2025-02-05 11:00:00+00:00,2025-02-06 11:00:00+00:00,21479.5,21726.0,0.944426,232.8,4.72,228.08,23,ma_cross
NASDAQ,LONG,pullback,2025-02-06 23:00:00+00:00,2025-02-07 15:00:00+00:00,21817.75,21817.75,0.931875,0.0,4.66,-4.66,16,stop_loss
NASDAQ,LONG,breakout,2025-02-13 16:00:00+00:00,2025-02-14 11:00:00+00:00,22038.0,22062.5,0.92252,22.6,4.61,17.99,18,ma_cross
NASDAQ,SHORT,breakout,2025-03-07 17:00:00+00:00,2025-03-07 18:00:00+00:00,19831.25,20035.5,1.025356,-209.43,5.13,-214.56,1,stop_loss
NASDAQ,SHORT,breakout,2025-03-10 15:00:00+00:00,2025-03-11 08:00:00+00:00,19554.0,19554.0,1.037699,0.0,5.19,-5.19,16,stop_loss
NASDAQ,SHORT,breakout,2025-03-18 14:00:00+00:00,2025-03-19 09:00:00+00:00,19469.25,19558.0,1.042163,-92.49,5.21,-97.7,18,ma_cross
NASDAQ,SHORT,breakout,2025-03-21 13:00:00+00:00,2025-03-21 20:00:00+00:00,19483.75,19629.75,1.040385,-151.9,5.2,-157.1,1,stop_loss
NASDAQ,SHORT,breakout,2025-03-26 14:00:00+00:00,2025-03-27 14:00:00+00:00,20316.5,20189.25,0.996194,126.77,4.98,121.78,23,ma_cross
NASDAQ,SHORT,pullback,2025-03-27 17:00:00+00:00,2025-03-31 11:00:00+00:00,20008.5,19170.75,1.012746,848.43,5.06,843.36,40,max_hold
NASDAQ,SHORT,breakout,2025-04-02 23:00:00+00:00,2025-04-03 00:00:00+00:00,18948.0,19033.5,1.07833,-92.2,5.39,-97.59,1,stop_loss
NASDAQ,SHORT,breakout,2025-04-04 11:00:00+00:00,2025-04-07 10:00:00+00:00,18087.5,17121.25,1.128552,1090.46,5.64,1084.82,22,ma_cross
NASDAQ,SHORT,breakout,2025-04-16 18:00:00+00:00,2025-04-17 03:00:00+00:00,18292.5,18537.25,1.127766,-276.02,5.64,-281.66,8,ma_cross
NASDAQ,SHORT,breakout,2025-04-21 16:00:00+00:00,2025-04-21 19:00:00+00:00,17796.0,17948.75,1.156064,-176.59,5.78,-182.37,3,stop_loss
NASDAQ,SHORT,breakout,2025-04-30 13:00:00+00:00,2025-04-30 18:00:00+00:00,19285.5,19534.75,1.064885,-265.42,5.32,-270.75,5,stop_loss
NASDAQ,LONG,pullback,2025-05-27 01:00:00+00:00,2025-05-27 03:00:00+00:00,21240.5,21144.0799,0.964323,-92.98,4.82,-97.8,2,stop_loss
NASDAQ,LONG,breakout,2025-05-29 00:00:00+00:00,2025-05-29 11:00:00+00:00,21766.5,21654.5,0.940121,-105.29,4.7,-109.99,11,ma_cross
NASDAQ,LONG,breakout,2025-06-03 14:00:00+00:00,2025-06-05 02:00:00+00:00,21594.75,21745.25,0.946579,142.46,4.73,137.73,34,ma_cross
NASDAQ,LONG,pullback,2025-06-05 13:00:00+00:00,2025-06-05 16:00:00+00:00,21802.5,21687.25,0.938823,-108.2,4.69,-112.89,3,ma_cross
NASDAQ,LONG,breakout,2025-06-10 02:00:00+00:00,2025-06-10 05:00:00+00:00,21965.75,21862.25,0.930817,-96.34,4.65,-100.99,3,stop_loss
NASDAQ,LONG,breakout,2025-06-16 14:00:00+00:00,2025-06-16 23:00:00+00:00,21928.0,21790.75,0.931499,-127.85,4.66,-132.51,8,ma_cross
NASDAQ,LONG,breakout,2025-06-25 12:00:00+00:00,2025-06-25 14:00:00+00:00,22490.25,22490.25,0.907033,0.0,4.54,-4.54,2,stop_loss
NASDAQ,LONG,breakout,2025-07-09 14:00:00+00:00,2025-07-09 15:00:00+00:00,23105.25,22955.25,0.882851,-132.43,4.41,-136.84,1,stop_loss
NASDAQ,LONG,breakout,2025-07-17 07:00:00+00:00,2025-07-17 11:00:00+00:00,23138.0,23086.75,0.880419,-45.12,4.4,-49.52,4,stop_loss
NASDAQ,LONG,breakout,2025-07-17 16:00:00+00:00,2025-07-18 10:00:00+00:00,23249.0,23266.25,0.875789,15.11,4.38,10.73,17,ma_cross
NASDAQ,LONG,pullback,2025-07-18 13:00:00+00:00,2025-07-18 14:00:00+00:00,23269.0,23193.1526,0.875129,-66.38,4.38,-70.75,1,stop_loss
NASDAQ,LONG,breakout,2025-07-21 14:00:00+00:00,2025-07-22 03:00:00+00:00,23389.75,23329.25,0.870006,-52.64,4.35,-56.99,12,ma_cross
NASDAQ,LONG,breakout,2025-07-23 22:00:00+00:00,2025-07-24 12:00:00+00:00,23402.25,23359.75,0.869054,-36.93,4.35,-41.28,14,ma_cross
NASDAQ,LONG,breakout,2025-07-28 01:00:00+00:00,2025-07-28 03:00:00+00:00,23543.5,23553.5,0.86349,8.63,4.32,4.32,2,stop_loss
NASDAQ,LONG,pullback,2025-07-28 19:00:00+00:00,2025-07-29 14:00:00+00:00,23462.5,23525.5,0.866507,54.59,4.33,50.26,18,ma_cross
NASDAQ,LONG,pullback,2025-07-30 16:00:00+00:00,2025-07-30 18:00:00+00:00,23529.75,23427.3555,0.864458,-88.52,4.32,-92.84,2,stop_loss
NASDAQ,LONG,breakout,2025-07-30 22:00:00+00:00,2025-07-31 13:00:00+00:00,23705.0,23671.25,0.857284,-28.93,4.29,-33.22,15,ma_cross
NASDAQ,LONG,breakout,2025-08-04 14:00:00+00:00,2025-08-05 14:00:00+00:00,23246.75,23181.25,0.873897,-57.24,4.37,-61.61,23,ma_cross
NASDAQ,LONG,breakout,2025-08-06 16:00:00+00:00,2025-08-07 15:00:00+00:00,23367.75,23497.75,0.868845,112.95,4.34,108.61,22,ma_cross
NASDAQ,LONG,pullback,2025-08-11 16:00:00+00:00,2025-08-11 18:00:00+00:00,23763.75,23650.9419,0.85528,-96.48,4.28,-100.76,2,stop_loss
NASDAQ,LONG,breakout,2025-08-12 16:00:00+00:00,2025-08-13 14:00:00+00:00,23867.5,23959.5,0.850718,78.27,4.25,74.01,21,ma_cross
NASDAQ,LONG,pullback,2025-08-13 18:00:00+00:00,2025-08-13 22:00:00+00:00,23938.75,23949.0,0.848805,8.7,4.24,4.46,3,ma_cross
NASDAQ,LONG,breakout,2025-08-22 15:00:00+00:00,2025-08-25 08:00:00+00:00,23603.75,23510.0,0.860889,-80.71,4.3,-85.01,16,ma_cross
NASDAQ,LONG,pullback,2025-08-25 14:00:00+00:00,2025-08-25 19:00:00+00:00,23519.0,23495.5,0.863268,-20.29,4.32,-24.6,5,ma_cross
NASDAQ,LONG,breakout,2025-09-04 20:00:00+00:00,2025-09-05 14:00:00+00:00,23666.25,23666.25,0.857689,0.0,4.29,-4.29,17,stop_loss
NASDAQ,LONG,pullback,2025-09-12 10:00:00+00:00,2025-09-15 08:00:00+00:00,24010.75,24095.75,0.845348,71.85,4.23,67.63,21,ma_cross
NASDAQ,LONG,breakout,2025-09-15 14:00:00+00:00,2025-09-16 13:00:00+00:00,24260.5,24294.0,0.837203,28.05,4.19,23.86,22,ma_cross
NASDAQ,LONG,pullback,2025-09-16 15:00:00+00:00,2025-09-16 18:00:00+00:00,24295.5,24308.25,0.836193,10.66,4.18,6.48,3,ma_cross
NASDAQ,LONG,breakout,2025-09-16 20:00:00+00:00,2025-09-17 13:00:00+00:00,24524.25,24279.25,0.828446,-202.97,4.14,-207.11,16,stop_loss
NASDAQ,LONG,pullback,2025-09-18 16:00:00+00:00,2025-09-19 02:00:00+00:00,24736.25,24712.0,0.819672,-19.88,4.1,-23.98,9,ma_cross
NASDAQ,LONG,pullback,2025-09-19 05:00:00+00:00,2025-09-19 08:00:00+00:00,24720.5,24705.0,0.82,-12.71,4.1,-16.81,3,ma_cross
NASDAQ,LONG,pullback,2025-09-22 12:00:00+00:00,2025-09-23 13:00:00+00:00,24789.0,24940.0,0.817598,123.46,4.09,119.37,24,ma_cross
NASDAQ,LONG,pullback,2025-09-26 12:00:00+00:00,2025-09-26 14:00:00+00:00,24639.0,24539.7861,0.823545,-81.71,4.12,-85.82,2,stop_loss
NASDAQ,LONG,pullback,2025-09-26 14:00:00+00:00,2025-09-29 16:00:00+00:00,24707.5,24834.75,0.820567,104.42,4.1,100.31,25,ma_cross
NASDAQ,LONG,pullback,2025-10-02 16:00:00+00:00,2025-10-03 11:00:00+00:00,25077.5,25137.0,0.80926,48.15,4.05,44.1,18,ma_cross
NASDAQ,LONG,breakout,2025-10-08 16:00:00+00:00,2025-10-09 11:00:00+00:00,25254.75,25313.75,0.803929,47.43,4.02,43.41,18,ma_cross
NASDAQ,LONG,breakout,2025-10-20 15:00:00+00:00,2025-10-21 06:00:00+00:00,25314.5,25278.75,0.802375,-28.68,4.01,-32.7,14,ma_cross
NASDAQ,LONG,pullback,2025-11-11 14:00:00+00:00,2025-11-11 15:00:00+00:00,25596.75,25506.4869,0.793272,-71.6,3.97,-75.57,1,stop_loss
NASDAQ,LONG,pullback,2025-11-17 12:00:00+00:00,2025-11-17 13:00:00+00:00,25203.25,25099.3236,0.805058,-83.67,4.03,-87.69,1,stop_loss
NASDAQ,LONG,breakout,2025-12-19 15:00:00+00:00,2025-12-22 15:00:00+00:00,25558.75,25674.5,0.793174,91.81,3.97,87.84,23,ma_cross
NASDAQ,LONG,breakout,2025-12-23 17:00:00+00:00,2025-12-26 20:00:00+00:00,25774.0,25866.75,0.787231,73.02,3.94,69.08,30,ma_cross
NASDAQ,LONG,breakout,2026-01-09 17:00:00+00:00,2026-01-12 00:00:00+00:00,25910.0,25810.5,0.783632,-77.97,3.92,-81.89,6,stop_loss
NASDAQ,LONG,breakout,2026-01-21 20:00:00+00:00,2026-01-22 14:00:00+00:00,25639.0,25578.0,0.791276,-48.27,3.96,-52.22,17,ma_cross
NASDAQ,LONG,breakout,2026-01-23 16:00:00+00:00,2026-01-25 23:00:00+00:00,25826.5,25661.5,0.785127,-129.55,3.93,-133.47,6,stop_loss
NASDAQ,SHORT,breakout,2026-02-12 17:00:00+00:00,2026-02-13 13:00:00+00:00,24878.0,24781.5,0.813988,78.55,4.07,74.48,19,ma_cross
NASDAQ,SHORT,pullback,2026-03-09 18:00:00+00:00,2026-03-09 19:00:00+00:00,24611.25,24817.1652,0.823416,-169.55,4.12,-173.67,1,stop_loss
NASDAQ,SHORT,breakout,2026-03-27 14:00:00+00:00,2026-03-30 03:00:00+00:00,23481.0,23299.75,0.861571,156.16,4.31,151.85,12,end_of_data
Bitcoin,LONG,breakout,2024-06-04 16:00:00+00:00,2024-06-05 13:00:00+00:00,70446.4609,70765.9766,0.283904,90.71,40.09,50.62,21,ma_cross
Bitcoin,LONG,pullback,2024-06-08 18:00:00+00:00,2024-06-08 22:00:00+00:00,69438.5,69331.4922,0.28817,-30.84,39.99,-70.83,4,ma_cross
Bitcoin,LONG,breakout,2024-06-09 13:00:00+00:00,2024-06-09 14:00:00+00:00,69693.9609,69349.3984,0.286911,-98.86,39.89,-138.75,1,stop_loss
Bitcoin,SHORT,breakout,2024-06-23 16:00:00+00:00,2024-06-23 18:00:00+00:00,64053.3594,64053.3594,0.311743,0.0,39.94,-39.94,2,stop_loss
Bitcoin,SHORT,breakout,2024-06-23 21:00:00+00:00,2024-06-25 03:00:00+00:00,63678.2656,61272.2383,0.313454,754.18,39.17,715.01,30,ma_cross
Bitcoin,SHORT,breakout,2024-06-28 15:00:00+00:00,2024-06-29 01:00:00+00:00,60828.6367,60828.6367,0.330489,0.0,40.21,-40.21,10,stop_loss
Bitcoin,SHORT,breakout,2024-07-04 02:00:00+00:00,2024-07-04 19:00:00+00:00,58544.5469,58544.5469,0.343246,0.0,40.19,-40.19,17,stop_loss
Bitcoin,SHORT,breakout,2024-07-05 03:00:00+00:00,2024-07-05 13:00:00+00:00,55751.0,55751.0,0.360301,0.0,40.17,-40.17,10,stop_loss
Bitcoin,SHORT,breakout,2024-07-08 01:00:00+00:00,2024-07-08 06:00:00+00:00,55100.6172,55877.3125,0.364408,-283.03,40.44,-323.48,5,stop_loss
Bitcoin,SHORT,pullback,2024-08-10 02:00:00+00:00,2024-08-10 07:00:00+00:00,60505.1875,60849.3945,0.330788,-113.86,40.14,-154.0,5,ma_cross
Bitcoin,SHORT,breakout,2024-08-11 21:00:00+00:00,2024-08-12 11:00:00+00:00,58548.4375,59644.1836,0.341318,-374.0,40.34,-414.34,14,stop_loss
Bitcoin,SHORT,breakout,2024-08-15 20:00:00+00:00,2024-08-15 22:00:00+00:00,57056.3984,57872.668,0.348791,-284.71,40.09,-324.79,2,stop_loss
Bitcoin,SHORT,breakout,2024-08-19 00:00:00+00:00,2024-08-19 16:00:00+00:00,58454.4102,58715.1055,0.339338,-88.46,39.76,-128.22,16,ma_cross
Bitcoin,LONG,pullback,2024-08-25 04:00:00+00:00,2024-08-25 07:00:00+00:00,64142.6523,63900.7422,0.308845,-74.71,39.55,-114.26,3,ma_cross
Bitcoin,SHORT,breakout,2024-09-01 06:00:00+00:00,2024-09-01 07:00:00+00:00,57985.9258,58410.6914,0.341243,-144.95,39.72,-184.67,1,stop_loss
Bitcoin,SHORT,pullback,2024-09-15 01:00:00+00:00,2024-09-15 02:00:00+00:00,60043.5977,60247.4607,0.328934,-67.06,39.57,-106.63,1,stop_loss
Bitcoin,SHORT,breakout,2024-09-16 01:00:00+00:00,2024-09-17 04:00:00+00:00,58688.418,58239.6094,0.336166,150.87,39.31,111.57,27,ma_cross
Bitcoin,LONG,breakout,2024-10-06 15:00:00+00:00,2024-10-07 10:00:00+00:00,62709.3672,62891.9805,0.314966,57.52,39.56,17.96,19,ma_cross
Bitcoin,LONG,breakout,2024-10-15 14:00:00+00:00,2024-10-15 15:00:00+00:00,67645.5938,65789.5078,0.292036,-542.04,38.97,-581.01,1,stop_loss
Bitcoin,LONG,breakout,2024-10-20 23:00:00+00:00,2024-10-21 06:00:00+00:00,69147.8125,68730.3828,0.284011,-118.55,39.16,-157.71,7,ma_cross
Bitcoin,LONG,breakout,2024-10-27 14:00:00+00:00,2024-10-27 18:00:00+00:00,67553.6016,67553.6016,0.290246,0.0,39.21,-39.21,4,stop_loss
Bitcoin,LONG,breakout,2024-11-06 03:00:00+00:00,2024-11-06 08:00:00+00:00,73119.8125,73119.8125,0.268044,0.0,39.2,-39.2,5,stop_loss
Bitcoin,LONG,breakout,2024-11-10 01:00:00+00:00,2024-11-10 20:00:00+00:00,76923.9141,79063.0938,0.254687,544.82,39.73,505.09,19,ma_cross
Bitcoin,LONG,breakout,2024-11-11 16:00:00+00:00,2024-11-12 10:00:00+00:00,84103.9375,87000.1641,0.234145,678.14,40.06,638.07,18,ma_cross
Bitcoin,LONG,breakout,2024-11-13 15:00:00+00:00,2024-11-13 21:00:00+00:00,91643.7422,88911.5391,0.216274,-590.9,39.05,-629.95,6,stop_loss
Bitcoin,LONG,breakout,2024-11-19 19:00:00+00:00,2024-11-19 20:00:00+00:00,93796.6953,92871.3828,0.209966,-194.28,39.19,-233.48,1,stop_loss
Bitcoin,LONG,breakout,2024-11-21 05:00:00+00:00,2024-11-21 15:00:00+00:00,97537.125,95886.625,0.201436,-332.47,38.96,-371.43,10,stop_loss
Bitcoin,LONG,breakout,2024-11-27 16:00:00+00:00,2024-11-28 03:00:00+00:00,95724.8906,95724.8906,0.204473,0.0,39.15,-39.15,11,stop_loss
Bitcoin,LONG,breakout,2024-11-29 03:00:00+00:00,2024-11-29 07:00:00+00:00,96769.1719,95953.8984,0.202186,-164.84,38.97,-203.8,4,stop_loss
Bitcoin,LONG,pullback,2024-12-04 15:00:00+00:00,2024-12-04 16:00:00+00:00,95929.2266,95182.4625,0.203531,-151.99,38.9,-190.89,1,stop_loss
Bitcoin,LONG,breakout,2024-12-04 21:00:00+00:00,2024-12-05 16:00:00+00:00,98948.9062,101192.0391,0.196934,441.75,39.41,402.33,19,ma_cross
Bitcoin,LONG,breakout,2024-12-09 00:00:00+00:00,2024-12-09 01:00:00+00:00,101212.4766,100041.6641,0.193325,-226.35,38.91,-265.25,1,stop_loss
Bitcoin,LONG,breakout,2024-12-11 16:00:00+00:00,2024-12-12 01:00:00+00:00,100462.5234,100462.5234,0.19424,0.0,39.03,-39.03,9,stop_loss
Bitcoin,LONG,pullback,2024-12-17 21:00:00+00:00,2024-12-17 22:00:00+00:00,106686.1172,105788.2166,0.182836,-164.17,38.85,-203.02,1,stop_loss
Bitcoin,LONG,breakout,2025-01-17 02:00:00+00:00,2025-01-18 03:00:00+00:00,101649.0391,103564.0078,0.191496,366.71,39.3,327.41,25,ma_cross
Bitcoin,LONG,pullback,2025-01-19 18:00:00+00:00,2025-01-19 21:00:00+00:00,105031.6484,105031.6484,0.185952,0.0,39.06,-39.06,3,stop_loss
Bitcoin,LONG,breakout,2025-01-19 21:00:00+00:00,2025-01-19 22:00:00+00:00,106159.0,105444.1641,0.183904,-131.46,38.91,-170.38,1,stop_loss
Bitcoin,LONG,pullback,2025-01-25 00:00:00+00:00,2025-01-25 03:00:00+00:00,104839.4688,105169.0,0.185894,61.26,39.04,22.22,3,ma_cross
Bitcoin,LONG,breakout,2025-01-29 20:00:00+00:00,2025-01-30 20:00:00+00:00,103695.625,105103.5859,0.187987,264.68,39.25,225.43,24,ma_cross
Bitcoin,SHORT,pullback,2025-02-08 23:00:00+00:00,2025-02-09 01:00:00+00:00,96506.7578,96950.564,0.202458,-89.85,39.17,-129.02,2,stop_loss
Bitcoin,SHORT,breakout,2025-02-16 08:00:00+00:00,2025-02-17 14:00:00+00:00,97258.9531,96767.375,0.200627,98.62,38.93,59.7,30,ma_cross
Bitcoin,SHORT,breakout,2025-02-18 18:00:00+00:00,2025-02-18 21:00:00+00:00,93827.2031,94496.8125,0.208092,-139.34,39.19,-178.53,3,stop_loss
Bitcoin,SHORT,breakout,2025-02-23 13:00:00+00:00,2025-02-23 18:00:00+00:00,95742.7734,95742.7734,0.203555,0.0,38.98,-38.98,5,stop_loss
Bitcoin,SHORT,breakout,2025-02-24 15:00:00+00:00,2025-02-26 01:00:00+00:00,94614.9141,88691.5469,0.2059,1219.62,37.74,1181.88,34,ma_cross
Bitcoin,SHORT,breakout,2025-02-26 19:00:00+00:00,2025-02-27 05:00:00+00:00,84084.6641,85825.9844,0.234496,-408.33,39.84,-448.18,10,ma_cross
Bitcoin,SHORT,breakout,2025-03-03 20:00:00+00:00,2025-03-04 17:00:00+00:00,85509.3281,85285.9531,0.229541,51.27,39.2,12.07,21,ma_cross
Bitcoin,SHORT,breakout,2025-03-07 01:00:00+00:00,2025-03-07 09:00:00+00:00,85383.7656,88965.375,0.175107,-627.16,30.53,-657.69,8,ma_cross
Bitcoin,SHORT,pullback,2025-03-08 22:00:00+00:00,2025-03-10 09:00:00+00:00,86201.9453,82369.4375,0.226199,866.91,38.13,828.78,35,ma_cross
Bitcoin,SHORT,breakout,2025-03-10 15:00:00+00:00,2025-03-11 04:00:00+00:00,79865.0781,79865.0781,0.246222,0.0,39.33,-39.33,13,stop_loss
Bitcoin,SHORT,breakout,2025-03-16 12:00:00+00:00,2025-03-16 16:00:00+00:00,82408.6484,83671.5391,0.238527,-301.23,39.61,-340.85,4,stop_loss
Bitcoin,SHORT,breakout,2025-03-21 13:00:00+00:00,2025-03-21 18:00:00+00:00,83430.2891,84315.7812,0.234789,-207.9,39.38,-247.29,5,stop_loss
Bitcoin,SHORT,pullback,2025-03-21 22:00:00+00:00,2025-03-22 01:00:00+00:00,84372.1875,84048.125,0.231582,75.05,39.0,36.04,3,ma_cross
Bitcoin,SHORT,breakout,2025-03-28 08:00:00+00:00,2025-03-30 00:00:00+00:00,85178.9375,82764.9062,0.229473,553.95,38.54,515.42,40,max_hold
Bitcoin,SHORT,breakout,2025-04-06 14:00:00+00:00,2025-04-07 13:00:00+00:00,82262.3203,78259.1562,0.238862,956.2,38.34,917.86,23,ma_cross
Bitcoin,LONG,breakout,2025-05-02 15:00:00+00:00,2025-05-02 19:00:00+00:00,97811.7266,96809.7344,0.202766,-203.17,39.46,-242.63,4,stop_loss
Bitcoin,LONG,breakout,2025-05-06 23:00:00+00:00,2025-05-07 17:00:00+00:00,96354.5156,96284.9766,0.205329,-14.28,39.55,-53.83,18,ma_cross
Bitcoin,LONG,breakout,2025-05-08 03:00:00+00:00,2025-05-09 15:00:00+00:00,98694.4141,102872.5469,0.200352,837.1,40.38,796.71,36,ma_cross
Bitcoin,LONG,breakout,2025-05-11 00:00:00+00:00,2025-05-11 07:00:00+00:00,104692.9609,103508.8047,0.190394,-225.46,39.64,-265.1,7,stop_loss
Bitcoin,LONG,pullback,2025-05-16 20:00:00+00:00,2025-05-16 23:00:00+00:00,104021.8984,103480.4219,0.191113,-103.48,39.66,-143.14,3,ma_cross
Bitcoin,LONG,breakout,2025-05-18 08:00:00+00:00,2025-05-18 19:00:00+00:00,103920.3047,103920.3047,0.191024,0.0,39.7,-39.7,11,stop_loss
Bitcoin,LONG,breakout,2025-05-21 15:00:00+00:00,2025-05-21 17:00:00+00:00,108975.9297,107189.8125,0.182089,-325.23,39.36,-364.59,2,stop_loss
Bitcoin,LONG,breakout,2025-05-25 23:00:00+00:00,2025-05-26 16:00:00+00:00,109188.7422,109385.3828,0.181067,35.61,39.58,-3.97,17,ma_cross
Bitcoin,LONG,pullback,2025-05-28 01:00:00+00:00,2025-05-28 02:00:00+00:00,109228.3984,108522.938,0.180994,-127.68,39.41,-167.1,1,stop_loss
Bitcoin,LONG,breakout,2025-06-09 11:00:00+00:00,2025-06-09 13:00:00+00:00,107232.5469,107232.5469,0.184051,0.0,39.47,-39.47,2,stop_loss
