asset,direction,signal_type,entry_date,exit_date,entry_price,exit_price,size,pnl_gross,cost,pnl_net,bars_held,exit_reason
BTC-Binance,SHORT,pullback,2019-04-30 05:45:00,2019-04-30 07:25:00,5212.98,5231.2973,3.291678,-60.29,34.38,-94.67,20,stop_loss
BTC-Binance,LONG,pullback,2019-05-01 03:50:00,2019-05-01 06:30:00,5343.03,5347.75,3.208014,15.14,34.3,-19.15,32,ma_cross
BTC-Binance,LONG,pullback,2019-05-02 01:00:00,2019-05-02 03:00:00,5383.89,5381.81,3.182956,-6.62,34.27,-40.89,24,ma_cross
BTC-Binance,LONG,pullback,2019-05-03 21:20:00,2019-05-03 22:00:00,5764.64,5764.64,2.971306,0.0,34.26,-34.26,8,stop_loss
BTC-Binance,LONG,pullback,2019-05-04 08:50:00,2019-05-04 09:50:00,5805.49,5787.7385,2.949218,-52.35,34.19,-86.54,12,stop_loss
BTC-Binance,LONG,pullback,2019-05-05 06:55:00,2019-05-05 07:35:00,5807.35,5778.8517,2.945293,-83.94,34.12,-118.06,8,stop_loss
BTC-Binance,LONG,pullback,2019-05-10 04:10:00,2019-05-10 04:20:00,6306.44,6253.436,2.708459,-143.56,34.02,-177.58,2,stop_loss
BTC-Binance,LONG,pullback,2019-05-10 14:30:00,2019-05-10 14:40:00,6326.02,6297.0322,2.694462,-78.11,34.01,-112.12,2,stop_loss
BTC-Binance,LONG,pullback,2019-05-11 06:50:00,2019-05-11 08:50:00,6770.18,6718.59,2.514379,-129.72,33.92,-163.63,24,ma_cross
BTC-Binance,LONG,pullback,2019-05-12 03:20:00,2019-05-12 08:10:00,7160.09,7350.0,2.372885,450.63,34.43,416.2,58,ma_cross
BTC-Binance,LONG,pullback,2019-05-13 21:00:00,2019-05-13 21:15:00,7820.29,7820.29,2.183207,0.0,34.15,-34.15,3,stop_loss
BTC-Binance,LONG,pullback,2019-05-14 02:10:00,2019-05-14 02:25:00,7894.01,7841.3397,2.161953,-113.87,34.02,-147.89,3,stop_loss
BTC-Binance,LONG,pullback,2019-05-14 13:45:00,2019-05-14 14:20:00,8175.0,8113.5587,2.084025,-128.05,33.95,-161.99,7,stop_loss
BTC-Binance,LONG,pullback,2019-05-16 00:05:00,2019-05-16 02:05:00,8169.83,8250.84,2.081378,168.61,34.18,134.43,24,ma_cross
BTC-Binance,SHORT,pullback,2019-05-18 21:20:00,2019-05-18 21:30:00,7278.0,7303.0165,2.34012,-58.54,34.12,-92.66,2,stop_loss
BTC-Binance,LONG,pullback,2019-05-19 14:45:00,2019-05-19 16:15:00,7900.16,7900.16,2.153483,0.0,34.03,-34.03,18,stop_loss
BTC-Binance,LONG,pullback,2019-05-21 19:25:00,2019-05-21 20:15:00,7957.75,7957.75,2.137043,0.0,34.01,-34.01,10,stop_loss
BTC-Binance,LONG,pullback,2019-05-25 11:45:00,2019-05-25 12:10:00,8046.76,8015.3235,2.112559,-66.41,33.93,-100.34,5,stop_loss
BTC-Binance,LONG,pullback,2019-05-27 02:00:00,2019-05-27 02:05:00,8732.53,8679.4286,1.94436,-103.25,33.86,-137.1,1,stop_loss
BTC-Binance,LONG,pullback,2019-06-02 09:30:00,2019-06-02 11:35:00,8698.98,8700.82,1.948707,3.59,33.91,-30.32,25,ma_cross
BTC-Binance,SHORT,pullback,2019-06-04 20:25:00,2019-06-04 21:10:00,7657.94,7712.8303,2.212827,-121.46,34.01,-155.48,9,stop_loss
BTC-Binance,SHORT,pullback,2019-06-04 23:00:00,2019-06-05 00:00:00,7656.43,7709.0055,2.209202,-116.15,33.95,-150.1,12,stop_loss
BTC-Binance,SHORT,pullback,2019-06-06 08:55:00,2019-06-06 10:55:00,7798.57,7798.57,2.165087,0.0,33.77,-33.77,24,stop_loss
BTC-Binance,SHORT,pullback,2019-06-09 23:35:00,2019-06-10 00:45:00,7620.0,7620.0,2.214938,0.0,33.76,-33.76,14,stop_loss
BTC-Binance,LONG,pullback,2019-06-15 12:15:00,2019-06-15 12:45:00,8617.61,8590.9376,1.957745,-52.22,33.69,-85.91,6,stop_loss
BTC-Binance,LONG,pullback,2019-06-15 23:50:00,2019-06-16 00:05:00,8785.57,8785.57,1.918361,0.0,33.71,-33.71,3,stop_loss
BTC-Binance,LONG,pullback,2019-06-16 15:35:00,2019-06-16 15:40:00,9174.8,9135.5534,1.836242,-72.07,33.62,-105.69,1,stop_loss
BTC-Binance,LONG,pullback,2019-06-17 18:45:00,2019-06-17 19:40:00,9244.71,9244.71,1.82007,0.0,33.65,-33.65,11,stop_loss
BTC-Binance,LONG,pullback,2019-06-18 00:20:00,2019-06-18 01:00:00,9300.26,9245.1546,1.808475,-99.66,33.54,-133.2,8,stop_loss
BTC-Binance,LONG,pullback,2019-06-21 05:40:00,2019-06-21 06:25:00,9716.02,9680.5184,1.728347,-61.36,33.52,-94.88,9,stop_loss
BTC-Binance,LONG,pullback,2019-06-22 06:35:00,2019-06-22 07:55:00,10743.79,10674.5299,1.561244,-108.13,33.44,-141.57,16,stop_loss
BTC-Binance,LONG,pullback,2019-06-22 11:30:00,2019-06-22 11:40:00,10893.6,10843.6606,1.537174,-76.77,33.41,-110.18,2,stop_loss
BTC-Binance,LONG,pullback,2019-06-22 17:30:00,2019-06-22 17:45:00,10893.82,10797.8797,1.53512,-147.28,33.3,-180.58,3,stop_loss
BTC-Binance,LONG,pullback,2019-06-24 15:35:00,2019-06-24 17:35:00,10913.01,11045.79,1.529111,203.04,33.58,169.46,24,ma_cross
BTC-Binance,LONG,pullback,2019-06-24 23:25:00,2019-06-25 03:15:00,11020.31,11135.9,1.517298,175.38,33.62,141.77,46,ma_cross
BTC-Binance,LONG,pullback,2019-06-25 03:40:00,2019-06-25 06:45:00,11137.43,11313.25,1.503888,264.41,33.76,230.65,37,ma_cross
BTC-Binance,LONG,pullback,2019-06-25 15:10:00,2019-06-25 17:10:00,11330.97,11412.55,1.482272,120.92,33.71,87.21,24,ma_cross
BTC-Binance,LONG,pullback,2019-06-25 19:45:00,2019-06-25 20:30:00,11408.13,11408.13,1.473776,0.0,33.63,-33.63,9,stop_loss
BTC-Binance,LONG,pullback,2019-06-28 12:40:00,2019-06-28 12:45:00,11941.72,11831.532,1.40736,-155.07,33.46,-188.53,1,stop_loss
BTC-Binance,LONG,pullback,2019-06-30 04:25:00,2019-06-30 05:25:00,12100.0,12022.8634,1.385834,-106.9,33.43,-140.33,12,stop_loss
BTC-Binance,SHORT,pullback,2019-06-30 18:45:00,2019-06-30 19:15:00,11324.43,11324.43,1.478267,0.0,33.48,-33.48,6,stop_loss
BTC-Binance,SHORT,pullback,2019-07-01 18:45:00,2019-07-01 19:55:00,10305.44,10305.44,1.623786,0.0,33.47,-33.47,14,stop_loss
BTC-Binance,LONG,pullback,2019-07-09 03:55:00,2019-07-09 05:05:00,12632.55,12632.55,1.32413,0.0,33.45,-33.45,14,stop_loss
BTC-Binance,LONG,pullback,2019-07-09 14:35:00,2019-07-09 14:45:00,12331.94,12279.9666,1.355865,-70.47,33.37,-103.84,2,stop_loss
BTC-Binance,LONG,pullback,2019-07-09 17:40:00,2019-07-09 19:30:00,12523.05,12422.7199,1.333515,-133.79,33.27,-167.06,22,stop_loss
BTC-Binance,SHORT,pullback,2019-07-13 20:00:00,2019-07-13 22:00:00,11187.4,11052.45,1.489736,201.04,33.13,167.91,24,ma_cross
BTC-Binance,SHORT,pullback,2019-07-14 08:45:00,2019-07-14 11:15:00,11161.01,10811.02,1.496267,523.68,32.88,490.8,30,ma_cross
BTC-Binance,SHORT,pullback,2019-07-14 13:00:00,2019-07-14 14:25:00,10697.27,10697.27,1.570308,0.0,33.6,-33.6,17,stop_loss
BTC-Binance,SHORT,pullback,2019-07-15 06:50:00,2019-07-15 07:00:00,10171.57,10222.2435,1.650806,-83.65,33.67,-117.32,2,stop_loss
BTC-Binance,SHORT,pullback,2019-07-16 20:05:00,2019-07-16 20:35:00,9634.86,9713.9453,1.740329,-137.63,33.67,-171.31,6,stop_loss
BTC-Binance,LONG,pullback,2019-07-20 06:55:00,2019-07-20 07:05:00,10589.2,10629.3544,1.580248,63.45,33.53,29.92,2,stop_loss
BTC-Binance,LONG,pullback,2019-07-21 05:05:00,2019-07-21 05:55:00,10621.76,10567.7705,1.575968,-85.09,33.39,-118.48,10,stop_loss
BTC-Binance,SHORT,pullback,2019-07-21 16:10:00,2019-07-21 17:10:00,10430.56,10430.56,1.602584,0.0,33.43,-33.43,12,stop_loss
BTC-Binance,SHORT,pullback,2019-07-23 14:45:00,2019-07-23 15:00:00,9986.0,10027.2429,1.673259,-69.01,33.49,-102.5,3,stop_loss
BTC-Binance,SHORT,pullback,2019-07-24 02:00:00,2019-07-24 02:45:00,9701.41,9701.41,1.720231,0.0,33.38,-33.38,9,stop_loss
BTC-Binance,SHORT,pullback,2019-07-24 02:55:00,2019-07-24 04:55:00,9700.75,9650.66,1.71966,86.14,33.28,52.86,24,ma_cross
BTC-Binance,SHORT,pullback,2019-07-24 18:10:00,2019-07-24 19:10:00,9655.01,9655.01,1.728902,0.0,33.39,-33.39,12,stop_loss
BTC-Binance,SHORT,pullback,2019-07-26 03:15:00,2019-07-26 03:40:00,9687.06,9687.06,1.722492,0.0,33.37,-33.37,5,stop_loss
BTC-Binance,LONG,pullback,2019-07-27 09:25:00,2019-07-27 10:20:00,10056.93,10031.5192,1.65848,-42.14,33.32,-75.46,11,stop_loss
BTC-Binance,SHORT,pullback,2019-07-27 19:40:00,2019-07-27 20:15:00,9437.54,9437.54,1.765727,0.0,33.33,-33.33,7,stop_loss
BTC-Binance,LONG,pullback,2019-07-31 08:00:00,2019-07-31 09:05:00,9734.86,9734.86,1.711114,0.0,33.31,-33.31,13,stop_loss
BTC-Binance,LONG,pullback,2019-08-02 03:25:00,2019-08-02 03:40:00,10381.88,10348.6511,1.603832,-53.29,33.25,-86.54,3,stop_loss
BTC-Binance,LONG,pullback,2019-08-02 19:00:00,2019-08-02 19:20:00,10456.03,10418.2747,1.590803,-60.06,33.21,-93.27,4,stop_loss
BTC-Binance,LONG,pullback,2019-08-03 08:55:00,2019-08-03 09:10:00,10783.29,10820.8136,1.540794,57.82,33.29,24.53,3,stop_loss
BTC-Binance,LONG,pullback,2019-08-03 17:55:00,2019-08-03 18:35:00,10802.83,10802.83,1.538461,0.0,33.24,-33.24,8,stop_loss
BTC-Binance,LONG,pullback,2019-08-05 05:20:00,2019-08-05 06:00:00,11536.5,11491.6207,1.440046,-64.63,33.16,-97.79,8,stop_loss
BTC-Binance,LONG,pullback,2019-08-06 04:25:00,2019-08-06 08:30:00,11692.92,12204.3,1.419109,725.7,33.91,691.79,49,ma_cross
BTC-Binance,SHORT,pullback,2019-08-10 17:50:00,2019-08-10 20:05:00,11410.65,11381.0,1.46634,43.48,33.42,10.06,27,ma_cross
BTC-Binance,SHORT,pullback,2019-08-11 06:05:00,2019-08-11 08:00:00,11377.16,11377.16,1.470833,0.0,33.47,-33.47,23,stop_loss
BTC-Binance,SHORT,pullback,2019-08-14 03:00:00,2019-08-14 05:20:00,10690.23,10621.26,1.564719,107.92,33.35,74.57,28,ma_cross
BTC-Binance,LONG,pullback,2019-08-20 11:10:00,2019-08-20 11:15:00,10664.47,10628.474,1.569897,-56.51,33.43,-89.94,1,stop_loss
BTC-Binance,SHORT,pullback,2019-08-21 18:55:00,2019-08-21 20:05:00,10080.14,10140.7944,1.659117,-100.63,33.55,-134.18,14,stop_loss
BTC-Binance,SHORT,pullback,2019-08-22 14:55:00,2019-08-22 15:00:00,10093.28,10130.4045,1.654298,-61.41,33.46,-94.87,1,stop_loss
BTC-Binance,SHORT,pullback,2019-08-24 13:25:00,2019-08-24 15:30:00,10010.42,9993.04,1.666096,28.96,33.33,-4.37,25,ma_cross
BTC-Binance,LONG,pullback,2019-08-25 16:50:00,2019-08-25 18:00:00,10057.64,10057.64,1.658187,0.0,33.35,-33.35,14,stop_loss
BTC-Binance,LONG,pullback,2019-09-01 23:40:00,2019-09-02 01:40:00,9722.0,9736.4,1.714748,24.69,33.37,-8.67,24,ma_cross
BTC-Binance,LONG,pullback,2019-09-02 08:25:00,2019-09-02 12:05:00,9747.26,9796.96,1.710126,84.99,33.42,51.57,44,ma_cross
BTC-Binance,LONG,pullback,2019-09-06 00:25:00,2019-09-06 02:35:00,10576.32,10576.32,1.577047,0.0,33.36,-33.36,26,stop_loss
BTC-Binance,SHORT,pullback,2019-09-08 20:20:00,2019-09-08 21:35:00,10358.27,10358.27,1.609601,0.0,33.35,-33.35,15,stop_loss
BTC-Binance,SHORT,pullback,2019-09-09 05:05:00,2019-09-09 08:40:00,10320.07,10169.46,1.614913,243.22,33.09,210.13,43,ma_cross
BTC-Binance,SHORT,pullback,2019-09-15 10:15:00,2019-09-15 10:40:00,10283.57,10316.6196,1.624732,-53.7,33.47,-87.17,5,stop_loss
BTC-Binance,SHORT,pullback,2019-09-15 15:15:00,2019-09-15 15:45:00,10279.83,10304.5199,1.623627,-40.09,33.42,-73.51,6,stop_loss
BTC-Binance,SHORT,pullback,2019-09-18 19:20:00,2019-09-18 20:35:00,10186.27,10186.27,1.637097,0.0,33.35,-33.35,15,stop_loss
BTC-Binance,SHORT,pullback,2019-09-23 15:00:00,2019-09-23 18:05:00,9911.0,9821.65,1.681893,150.28,33.19,117.09,37,ma_cross
BTC-Binance,SHORT,pullback,2019-09-24 16:20:00,2019-09-24 20:35:00,9553.58,8464.28,1.747267,1903.3,31.48,1871.82,51,ma_cross
BTC-Binance,SHORT,pullback,2019-09-25 09:25:00,2019-09-25 09:35:00,8327.46,8402.7812,2.049487,-154.37,34.29,-188.66,2,stop_loss
BTC-Binance,SHORT,pullback,2019-09-27 16:15:00,2019-09-27 16:30:00,7998.73,8040.966,2.128999,-89.92,34.15,-124.07,3,stop_loss
BTC-Binance,LONG,pullback,2019-10-03 02:30:00,2019-10-03 04:45:00,8338.96,8336.76,2.03916,-4.49,34.0,-38.49,27,ma_cross
BTC-Binance,SHORT,pullback,2019-10-06 17:40:00,2019-10-06 19:50:00,7990.25,7881.22,2.127189,231.93,33.76,198.17,26,ma_cross
BTC-Binance,SHORT,pullback,2019-10-07 02:05:00,2019-10-07 02:30:00,7812.17,7844.1478,2.180752,-69.74,34.14,-103.88,5,stop_loss
BTC-Binance,LONG,pullback,2019-10-09 19:20:00,2019-10-09 20:55:00,8563.81,8563.81,1.986923,0.0,34.03,-34.03,19,stop_loss
BTC-Binance,SHORT,pullback,2019-10-12 03:30:00,2019-10-12 04:05:00,8295.01,8331.2742,2.050489,-74.36,34.09,-108.45,7,stop_loss
BTC-Binance,SHORT,pullback,2019-10-14 13:30:00,2019-10-14 15:30:00,8276.41,8273.01,2.052476,6.98,33.97,-26.99,24,ma_cross
BTC-Binance,SHORT,pullback,2019-10-16 15:20:00,2019-10-16 16:00:00,7983.1,7983.1,2.127211,0.0,33.96,-33.96,8,stop_loss
BTC-Binance,SHORT,pullback,2019-10-16 18:15:00,2019-10-16 19:35:00,7968.68,7968.68,2.130208,0.0,33.95,-33.95,16,stop_loss
BTC-Binance,SHORT,pullback,2019-10-17 02:20:00,2019-10-17 02:50:00,7965.14,7987.996,2.130302,-48.69,33.99,-82.68,6,stop_loss
BTC-Binance,SHORT,pullback,2019-10-19 01:20:00,2019-10-19 03:20:00,7934.13,7929.88,2.136544,9.08,33.89,-24.81,24,ma_cross
BTC-Binance,SHORT,pullback,2019-10-20 02:10:00,2019-10-20 04:10:00,7905.47,7907.65,2.143662,-4.67,33.9,-38.57,24,ma_cross
BTC-Binance,LONG,pullback,2019-10-20 21:10:00,2019-10-20 23:10:00,8193.0,8186.86,2.06749,-12.69,33.87,-46.56,24,ma_cross
BTC-Binance,LONG,pullback,2019-10-21 07:00:00,2019-10-21 08:15:00,8231.88,8205.2954,2.056594,-54.67,33.8,-88.48,15,stop_loss
BTC-Binance,LONG,pullback,2019-10-22 12:45:00,2019-10-22 13:20:00,8242.73,8215.0151,2.05174,-56.86,33.77,-90.63,7,stop_loss
BTC-Binance,SHORT,pullback,2019-10-23 21:10:00,2019-10-23 23:15:00,7488.63,7447.41,2.255928,92.99,33.69,59.29,25,ma_cross
BTC-Binance,LONG,pullback,2019-10-28 05:50:00,2019-10-28 06:05:00,9621.7,9569.3636,1.757035,-91.96,33.72,-125.68,3,stop_loss
BTC-Binance,SHORT,pullback,2019-10-31 11:05:00,2019-10-31 11:20:00,9072.29,9119.791,1.860669,-88.38,33.85,-122.23,3,stop_loss
BTC-Binance,LONG,pullback,2019-11-02 08:55:00,2019-11-02 12:05:00,9209.53,9209.53,1.830287,0.0,33.71,-33.71,38,stop_loss
BTC-Binance,LONG,pullback,2019-11-02 23:35:00,2019-11-03 00:05:00,9285.84,9312.954,1.81452,49.2,33.75,15.45,6,stop_loss
BTC-Binance,LONG,pullback,2019-11-03 07:00:00,2019-11-03 08:00:00,9258.8,9234.4482,1.820153,-44.32,33.66,-77.98,12,stop_loss
BTC-Binance,LONG,pullback,2019-11-06 06:30:00,2019-11-06 08:40:00,9335.49,9386.24,1.80353,91.53,33.77,57.76,26,ma_cross
BTC-Binance,SHORT,pullback,2019-11-07 16:10:00,2019-11-07 18:45:00,9213.51,9212.35,1.828661,2.12,33.69,-31.57,31,ma_cross
BTC-Binance,SHORT,pullback,2019-11-08 16:15:00,2019-11-08 18:05:00,8800.12,8800.12,1.913846,0.0,33.68,-33.68,22,stop_loss
BTC-Binance,SHORT,pullback,2019-11-08 21:10:00,2019-11-08 21:20:00,8821.88,8848.0787,1.908362,-50.0,33.72,-83.72,2,stop_loss
BTC-Binance,SHORT,pullback,2019-11-10 07:40:00,2019-11-10 08:10:00,8845.8,8868.0208,1.901309,-42.25,33.68,-75.93,6,stop_loss
BTC-Binance,SHORT,pullback,2019-11-11 18:25:00,2019-11-11 18:35:00,8731.7,8755.3066,1.924414,-45.43,33.65,-79.08,2,stop_loss
BTC-Binance,SHORT,pullback,2019-11-11 23:50:00,2019-11-12 00:50:00,8724.46,8761.5187,1.924199,-71.31,33.65,-104.95,12,stop_loss
BTC-Binance,SHORT,pullback,2019-11-12 04:35:00,2019-11-12 05:20:00,8746.86,8777.9162,1.916871,-59.53,33.59,-93.12,9,stop_loss
BTC-Binance,SHORT,pullback,2019-11-14 13:00:00,2019-11-14 13:30:00,8628.99,8648.8601,1.940897,-38.57,33.53,-72.1,6,stop_loss
BTC-Binance,SHORT,pullback,2019-11-14 20:00:00,2019-11-14 20:50:00,8649.0,8671.9409,1.934739,-44.38,33.51,-77.9,10,stop_loss
BTC-Binance,SHORT,pullback,2019-11-15 17:15:00,2019-11-15 19:20:00,8474.8,8482.05,1.972669,-14.3,33.45,-47.75,25,ma_cross
BTC-Binance,SHORT,pullback,2019-11-18 08:00:00,2019-11-18 08:40:00,8451.23,8476.3523,1.977041,-49.67,33.47,-83.13,8,stop_loss
BTC-Binance,SHORT,pullback,2019-11-18 13:20:00,2019-11-18 13:45:00,8429.49,8464.2714,1.980167,-68.87,33.45,-102.33,5,stop_loss
BTC-Binance,SHORT,pullback,2019-11-19 07:05:00,2019-11-19 08:05:00,8146.83,8146.83,2.046359,0.0,33.34,-33.34,12,stop_loss
BTC-Binance,SHORT,pullback,2019-11-20 00:05:00,2019-11-20 02:05:00,8116.93,8142.52,2.053075,-52.54,33.38,-85.92,24,ma_cross
BTC-Binance,SHORT,pullback,2019-11-20 20:25:00,2019-11-20 22:35:00,8096.92,8106.91,2.056027,-20.54,33.32,-53.86,26,ma_cross
BTC-Binance,SHORT,pullback,2019-11-22 14:55:00,2019-11-22 15:05:00,6995.0,7145.7687,2.378372,-358.58,33.63,-392.22,2,stop_loss
BTC-Binance,SHORT,pullback,2019-11-22 15:15:00,2019-11-22 16:00:00,7079.94,7155.3482,2.338758,-176.36,33.29,-209.65,9,stop_loss
BTC-Binance,SHORT,pullback,2019-11-22 18:00:00,2019-11-22 18:40:00,7144.04,7180.9797,2.311905,-85.4,33.12,-118.52,8,stop_loss
BTC-Binance,SHORT,pullback,2019-11-27 10:40:00,2019-11-27 11:25:00,6912.73,6966.0337,2.385835,-127.17,33.11,-160.29,9,stop_loss
BTC-Binance,LONG,pullback,2019-11-29 11:10:00,2019-11-29 11:55:00,7543.39,7508.072,2.182119,-77.07,32.84,-109.91,9,stop_loss
BTC-Binance,SHORT,pullback,2019-12-01 04:45:00,2019-12-01 04:50:00,7309.67,7329.9197,2.248883,-45.54,32.92,-78.46,1,stop_loss
BTC-Binance,SHORT,pullback,2019-12-01 17:55:00,2019-12-01 19:45:00,7315.21,7315.21,2.245035,0.0,32.85,-32.85,22,stop_loss
BTC-Binance,SHORT,pullback,2019-12-02 09:10:00,2019-12-02 09:20:00,7238.34,7263.6286,2.267969,-57.35,32.89,-90.24,2,stop_loss
BTC-Binance,SHORT,pullback,2019-12-09 17:30:00,2019-12-09 21:40:00,7440.55,7342.0,2.203908,217.2,32.58,184.62,50,ma_cross
BTC-Binance,SHORT,pullback,2019-12-10 07:10:00,2019-12-10 10:00:00,7349.64,7327.07,2.236192,50.47,32.82,17.65,34,ma_cross
BTC-Binance,SHORT,pullback,2019-12-10 14:40:00,2019-12-10 15:00:00,7334.27,7307.6206,2.24136,59.73,32.82,26.91,4,stop_loss
BTC-Binance,SHORT,pullback,2019-12-11 07:10:00,2019-12-11 09:05:00,7214.1,7237.1023,2.279442,-52.43,32.94,-85.37,23,stop_loss
BTC-Binance,SHORT,pullback,2019-12-12 04:30:00,2019-12-12 06:30:00,7156.38,7162.58,2.295441,-14.23,32.87,-47.1,24,ma_cross
BTC-Binance,SHORT,pullback,2019-12-12 09:45:00,2019-12-12 09:55:00,7152.16,7175.9199,2.295478,-54.54,32.89,-87.43,2,stop_loss
BTC-Binance,SHORT,pullback,2019-12-15 10:05:00,2019-12-15 12:00:00,7134.19,7134.19,2.298809,0.0,32.8,-32.8,23,stop_loss
BTC-Binance,LONG,pullback,2019-12-19 11:20:00,2019-12-19 13:30:00,7141.81,7141.81,2.295438,0.0,32.79,-32.79,26,stop_loss
BTC-Binance,LONG,pullback,2019-12-20 14:25:00,2019-12-20 15:30:00,7167.44,7167.44,2.286315,0.0,32.77,-32.77,13,stop_loss
BTC-Binance,LONG,pullback,2019-12-23 04:30:00,2019-12-23 05:00:00,7570.12,7548.9791,2.163832,-45.75,32.72,-78.46,6,stop_loss
BTC-Binance,SHORT,pullback,2019-12-31 19:35:00,2019-12-31 21:35:00,7173.27,7183.7,2.281355,-23.79,32.75,-56.55,24,ma_cross
BTC-Binance,SHORT,pullback,2020-01-01 01:15:00,2020-01-01 01:25:00,7190.46,7208.2462,2.274328,-40.45,32.75,-73.2,2,stop_loss
BTC-Binance,SHORT,pullback,2020-01-01 09:40:00,2020-01-01 11:20:00,7198.79,7220.5097,2.269663,-49.3,32.73,-82.02,20,stop_loss
BTC-Binance,LONG,pullback,2020-01-05 13:55:00,2020-01-05 16:50:00,7434.83,7455.01,2.195399,44.3,32.69,11.61,35,ma_cross
BTC-Binance,LONG,pullback,2020-01-06 09:40:00,2020-01-06 11:40:00,7532.93,7532.93,2.167117,0.0,32.65,-32.65,24,stop_loss
BTC-Binance,LONG,pullback,2020-01-07 08:55:00,2020-01-07 11:55:00,7872.99,7895.3255,2.072683,46.29,32.68,13.61,36,stop_loss
BTC-Binance,LONG,pullback,2020-01-07 20:05:00,2020-01-07 21:15:00,8079.62,8079.62,2.020013,0.0,32.64,-32.64,14,stop_loss
BTC-Binance,LONG,pullback,2020-01-13 01:05:00,2020-01-13 02:35:00,8161.44,8129.4925,1.998962,-63.86,32.56,-96.43,18,stop_loss
BTC-Binance,LONG,pullback,2020-01-18 11:00:00,2020-01-18 14:50:00,8887.18,8918.36,1.833554,57.17,32.65,24.52,46,ma_cross
BTC-Binance,SHORT,pullback,2020-01-23 14:45:00,2020-01-23 17:10:00,8366.77,8374.8,1.948186,-15.64,32.62,-48.26,29,ma_cross
BTC-Binance,SHORT,pullback,2020-01-25 12:25:00,2020-01-25 13:10:00,8321.12,8321.12,1.957714,0.0,32.58,-32.58,9,stop_loss
BTC-Binance,LONG,pullback,2020-01-27 07:15:00,2020-01-27 08:45:00,8658.54,8632.8816,1.88067,-48.25,32.52,-80.77,18,stop_loss
BTC-Binance,LONG,pullback,2020-01-27 14:05:00,2020-01-27 16:05:00,8744.27,8762.93,1.860385,34.71,32.57,2.14,24,ma_cross
BTC-Binance,LONG,pullback,2020-01-27 17:20:00,2020-01-27 21:25:00,8790.65,8939.76,1.850618,275.95,32.81,243.13,49,ma_cross
BTC-Binance,LONG,pullback,2020-01-27 22:20:00,2020-01-27 22:25:00,8954.53,8915.745,1.822179,-70.67,32.56,-103.24,1,stop_loss
BTC-Binance,LONG,pullback,2020-02-01 08:30:00,2020-02-01 09:00:00,9397.77,9371.2588,1.73404,-45.97,32.55,-78.52,6,stop_loss
BTC-Binance,LONG,pullback,2020-02-01 16:20:00,2020-02-01 18:20:00,9348.0,9393.93,1.741593,79.99,32.64,47.35,24,ma_cross
BTC-Binance,LONG,pullback,2020-02-02 18:05:00,2020-02-02 20:05:00,9446.37,9441.0,1.724459,-9.26,32.57,-41.83,24,ma_cross
BTC-Binance,SHORT,pullback,2020-02-04 06:20:00,2020-02-04 07:25:00,9278.45,9311.645,1.754766,-58.25,32.62,-90.87,13,stop_loss
BTC-Binance,LONG,pullback,2020-02-06 05:55:00,2020-02-06 06:10:00,9644.14,9610.3017,1.686344,-57.06,32.47,-89.53,3,stop_loss
BTC-Binance,LONG,pullback,2020-02-06 11:35:00,2020-02-06 13:45:00,9666.94,9666.94,1.680514,0.0,32.49,-32.49,26,stop_loss
BTC-Binance,LONG,pullback,2020-02-09 12:55:00,2020-02-09 13:50:00,10126.05,10092.0239,1.603679,-54.57,32.42,-86.99,11,stop_loss
BTC-Binance,LONG,pullback,2020-02-12 06:25:00,2020-02-12 08:25:00,10289.92,10319.79,1.576449,47.09,32.49,14.6,24,ma_cross
BTC-Binance,LONG,pullback,2020-02-12 17:30:00,2020-02-12 19:30:00,10328.83,10325.17,1.570793,-5.75,32.44,-38.19,24,ma_cross
BTC-Binance,LONG,pullback,2020-02-13 02:35:00,2020-02-13 03:30:00,10377.7,10377.7,1.56266,0.0,32.43,-32.43,11,stop_loss
BTC-Binance,SHORT,pullback,2020-02-16 07:00:00,2020-02-16 08:45:00,9966.05,10005.0765,1.626555,-63.48,32.48,-95.96,21,stop_loss
BTC-Binance,LONG,pullback,2020-02-18 22:00:00,2020-02-19 00:00:00,10135.93,10145.01,1.5974,14.5,32.4,-17.89,24,ma_cross
BTC-Binance,SHORT,pullback,2020-02-25 08:00:00,2020-02-25 08:10:00,9520.06,9554.5747,1.700363,-58.69,32.43,-91.12,2,stop_loss
BTC-Binance,SHORT,pullback,2020-02-27 10:45:00,2020-02-27 12:00:00,8808.72,8845.1008,1.835606,-66.78,32.41,-99.19,15,stop_loss
BTC-Binance,LONG,pullback,2020-03-04 13:45:00,2020-03-04 14:35:00,8742.58,8742.58,1.847223,0.0,32.3,-32.3,10,stop_loss
BTC-Binance,LONG,pullback,2020-03-05 03:50:00,2020-03-05 06:20:00,8888.12,8902.88,1.816249,26.81,32.31,-5.51,30,ma_cross
BTC-Binance,LONG,pullback,2020-03-05 06:30:00,2020-03-05 08:30:00,8905.1,8896.86,1.812662,-14.94,32.27,-47.21,24,ma_cross
BTC-Binance,LONG,pullback,2020-03-06 07:05:00,2020-03-06 08:15:00,9108.29,9071.2285,1.771188,-65.64,32.2,-97.84,14,stop_loss
BTC-Binance,LONG,pullback,2020-03-07 00:45:00,2020-03-07 01:45:00,9132.6,9088.4324,1.764331,-77.93,32.15,-110.07,12,stop_loss
